Country,Country_code,Continent,Subregion,Intermediary_region,Year,iso_a2,iso_a3,Rent_laws,Tenure_security,Rationing,RMRI
Germany,DE,Europe,Western Europe,,1971,DE,DEU,0.200456621,0.050684932,0.019863014,0.125570776
Germany,DE,Europe,Western Europe,,1972,DE,DEU,0.5,0.5,0.125,0.5
Germany,DE,Europe,Western Europe,,1973,DE,DEU,0.5,0.5,0.125,0.5
Germany,DE,Europe,Western Europe,,1974,DE,DEU,0.5,0.5,0.125,0.5
Germany,DE,Europe,Western Europe,,1975,DE,DEU,0.5,0.5,0.125,0.5
Germany,DE,Europe,Western Europe,,1976,DE,DEU,0.5,0.5,0.171448087,0.5
Germany,DE,Europe,Western Europe,,1977,DE,DEU,0.5,0.5,0.25,0.5
Germany,DE,Europe,Western Europe,,1978,DE,DEU,0.5,0.5,0.25,0.5
Germany,DE,Europe,Western Europe,,1979,DE,DEU,0.5,0.5,0.25,0.5
Germany,DE,Europe,Western Europe,,1980,DE,DEU,0.5,0.5,0.25,0.5
Germany,DE,Europe,Western Europe,,1981,DE,DEU,0.5,0.5,0.25,0.5
Germany,DE,Europe,Western Europe,,1982,DE,DEU,0.494520548,0.5,0.25,0.497260274
Germany,DE,Europe,Western Europe,,1983,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1984,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1985,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1986,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1987,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1988,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1989,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1990,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1991,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1992,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1993,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1994,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1995,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1996,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1997,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1998,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,1999,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2000,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2001,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2002,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2003,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2004,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2005,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2006,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2007,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2008,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2009,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2010,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2011,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2012,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2013,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2014,DE,DEU,0.333333333,0.5,0.25,0.416666667
Germany,DE,Europe,Western Europe,,2015,DE,DEU,0.431050228,0.5,0.25,0.465525114
Germany,DE,Europe,Western Europe,,2016,DE,DEU,0.5,0.5,0.25,0.5
Germany,DE,Europe,Western Europe,,2017,DE,DEU,0.5,0.5,0.25,0.5
Denmark,DK,Europe,Northern Europe,,1899,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1900,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1901,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1902,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1903,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1904,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1905,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1906,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1907,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1908,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1909,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1910,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1911,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1912,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1913,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1914,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1915,DK,DNK,0,0,0,0
Denmark,DK,Europe,Northern Europe,,1916,DK,DNK,0.469034608,0,0,0.234517304
Denmark,DK,Europe,Northern Europe,,1917,DK,DNK,0.833333333,0.42739726,0.117808219,0.630365297
Denmark,DK,Europe,Northern Europe,,1918,DK,DNK,0.762557078,0.5,0.25,0.631278539
Denmark,DK,Europe,Northern Europe,,1919,DK,DNK,0.666666667,0.5,0.25,0.583333333
Denmark,DK,Europe,Northern Europe,,1920,DK,DNK,0.666666667,0.5,0.25,0.583333333
Denmark,DK,Europe,Northern Europe,,1921,DK,DNK,0.666666667,0.5,0.344178082,0.583333333
Denmark,DK,Europe,Northern Europe,,1922,DK,DNK,0.666666667,0.5,0.375,0.583333333
Denmark,DK,Europe,Northern Europe,,1923,DK,DNK,0.331050228,0.5,0.29109589,0.415525114
Denmark,DK,Europe,Northern Europe,,1924,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1925,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1926,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1927,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1928,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1929,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1930,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1931,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1932,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1933,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1934,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1935,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1936,DK,DNK,0.166666667,0.5,0.25,0.333333333
Denmark,DK,Europe,Northern Europe,,1937,DK,DNK,0.166666667,0.5,0.055479452,0.333333333
Denmark,DK,Europe,Northern Europe,,1938,DK,DNK,0.166666667,0.5,0,0.333333333
Denmark,DK,Europe,Northern Europe,,1939,DK,DNK,0.310502283,0.5,0,0.405251142
Denmark,DK,Europe,Northern Europe,,1940,DK,DNK,1,0.5,0,0.75
Denmark,DK,Europe,Northern Europe,,1941,DK,DNK,1,0.5,0,0.75
Denmark,DK,Europe,Northern Europe,,1942,DK,DNK,1,0.5,0,0.75
Denmark,DK,Europe,Northern Europe,,1943,DK,DNK,1,0.5,0.223972603,0.75
Denmark,DK,Europe,Northern Europe,,1944,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1945,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1946,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1947,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1948,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1949,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1950,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1951,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1952,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1953,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1954,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1955,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1956,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1957,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1958,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1959,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1960,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1961,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1962,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1963,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1964,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1965,DK,DNK,1,0.5,0.375,0.75
Denmark,DK,Europe,Northern Europe,,1966,DK,DNK,0.903196347,0.5,0.375,0.701598174
Denmark,DK,Europe,Northern Europe,,1967,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1968,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1969,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1970,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1971,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1972,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1973,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1974,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1975,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1976,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1977,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1978,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1979,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1980,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1981,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1982,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1983,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1984,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1985,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1986,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1987,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1988,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1989,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1990,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1991,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1992,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1993,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1994,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1995,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1996,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1997,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1998,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,1999,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2000,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2001,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2002,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2003,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2004,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2005,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2006,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2007,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2008,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2009,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2010,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2011,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2012,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2013,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2014,DK,DNK,0.833333333,0.5,0.375,0.666666667
Denmark,DK,Europe,Northern Europe,,2015,DK,DNK,0.749315068,0.373972603,0.375,0.561643836
Denmark,DK,Europe,Northern Europe,,2016,DK,DNK,0.666666667,0.25,0.375,0.458333333
Denmark,DK,Europe,Northern Europe,,2017,DK,DNK,0.666666667,0.25,0.375,0.458333333
Estonia,EE,Europe,Northern Europe,,1899,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1900,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1901,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1902,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1903,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1904,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1905,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1906,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1907,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1908,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1909,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1910,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1911,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1912,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1913,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1914,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1915,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1916,EE,EST,0.259562842,0.155737705,0,0.207650273
Estonia,EE,Europe,Northern Europe,,1917,EE,EST,0.833333333,0.5,0,0.666666667
Estonia,EE,Europe,Northern Europe,,1918,EE,EST,0.833333333,0.5,0,0.666666667
Estonia,EE,Europe,Northern Europe,,1919,EE,EST,0.833333333,0.5,0.012671233,0.666666667
Estonia,EE,Europe,Northern Europe,,1920,EE,EST,0.833333333,0.5,0.125,0.666666667
Estonia,EE,Europe,Northern Europe,,1921,EE,EST,0.829223744,0.493835616,0.134246575,0.66152968
Estonia,EE,Europe,Northern Europe,,1922,EE,EST,0.666666667,0.25,0.5,0.458333333
Estonia,EE,Europe,Northern Europe,,1923,EE,EST,0.666666667,0.25,0.5,0.458333333
Estonia,EE,Europe,Northern Europe,,1924,EE,EST,0.666666667,0.25,0.5,0.458333333
Estonia,EE,Europe,Northern Europe,,1925,EE,EST,0.666666667,0.25,0.5,0.458333333
Estonia,EE,Europe,Northern Europe,,1926,EE,EST,0.666666667,0.25,0.5,0.458333333
Estonia,EE,Europe,Northern Europe,,1927,EE,EST,0.666666667,0.25,0.5,0.458333333
Estonia,EE,Europe,Northern Europe,,1928,EE,EST,0.666666667,0.25,0.5,0.458333333
Estonia,EE,Europe,Northern Europe,,1929,EE,EST,0.666666667,0.25,0.5,0.458333333
Estonia,EE,Europe,Northern Europe,,1930,EE,EST,0.666666667,0.25,0.5,0.458333333
Estonia,EE,Europe,Northern Europe,,1931,EE,EST,0.219178082,0.082191781,0.164383562,0.150684932
Estonia,EE,Europe,Northern Europe,,1932,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1933,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1934,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1935,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1936,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1937,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1938,EE,EST,0,0,0,0
Estonia,EE,Europe,Northern Europe,,1939,EE,EST,0.023744292,0.00890411,0,0.016324201
Estonia,EE,Europe,Northern Europe,,1940,EE,EST,0.695810565,0.25,0.020833333,0.472905282
Estonia,EE,Europe,Northern Europe,,1941,EE,EST,1,0.5,0.125,0.75
Estonia,EE,Europe,Northern Europe,,1942,EE,EST,1,0.5,0.125,0.75
Estonia,EE,Europe,Northern Europe,,1943,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1944,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1945,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1946,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1947,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1948,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1949,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1950,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1951,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1952,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1953,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1954,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1955,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1956,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1957,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1958,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1959,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1960,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1961,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1962,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1963,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1964,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1965,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1966,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1967,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1968,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1969,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1970,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1971,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1972,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1973,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1974,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1975,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1976,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1977,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1978,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1979,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1980,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1981,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1982,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1983,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1984,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1985,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1986,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1987,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1988,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1989,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1990,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1991,EE,EST,1,0.5,0.625,0.75
Estonia,EE,Europe,Northern Europe,,1992,EE,EST,1,0.5,0.279371585,0.75
Estonia,EE,Europe,Northern Europe,,1993,EE,EST,1,0.5,0.069863014,0.75
Estonia,EE,Europe,Northern Europe,,1994,EE,EST,0.666666667,0.5,0,0.583333333
Estonia,EE,Europe,Northern Europe,,1995,EE,EST,0.666666667,0.5,0,0.583333333
Estonia,EE,Europe,Northern Europe,,1996,EE,EST,0.666666667,0.5,0,0.583333333
Estonia,EE,Europe,Northern Europe,,1997,EE,EST,0.666666667,0.5,0,0.583333333
Estonia,EE,Europe,Northern Europe,,1998,EE,EST,0.666666667,0.5,0,0.583333333
Estonia,EE,Europe,Northern Europe,,1999,EE,EST,0.511415525,0.5,0,0.505707763
Estonia,EE,Europe,Northern Europe,,2000,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2001,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2002,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2003,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2004,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2005,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2006,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2007,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2008,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2009,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2010,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2011,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2012,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2013,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2014,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2015,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2016,EE,EST,0.5,0.5,0,0.5
Estonia,EE,Europe,Northern Europe,,2017,EE,EST,0.5,0.5,0,0.5
Spain,ES,Europe,Southern Europe,,1899,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1900,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1901,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1902,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1903,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1904,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1905,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1906,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1907,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1908,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1909,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1910,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1911,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1912,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1913,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1914,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1915,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1916,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1917,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1918,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1919,ES,ESP,0,0,0,0
Spain,ES,Europe,Southern Europe,,1920,ES,ESP,0.441712204,0.265027322,0,0.353369763
Spain,ES,Europe,Southern Europe,,1921,ES,ESP,0.833333333,0.5,0,0.666666667
Spain,ES,Europe,Southern Europe,,1922,ES,ESP,0.833333333,0.5,0,0.666666667
Spain,ES,Europe,Southern Europe,,1923,ES,ESP,0.833333333,0.5,0,0.666666667
Spain,ES,Europe,Southern Europe,,1924,ES,ESP,0.833333333,0.5,0,0.666666667
